"Where are all the people?!

Paris is a ghost town, unless you consider
mutant bugs outstanding citizens.

You've hit bloody resistance. Man, can
these bugs fight! Lucky for you they're not
the brightest porch lights on the block.

But you've gotten some of the informatics
the subcommittee wants. And it's nasty!

Human neural fluids feed these bugs! No
wonder the neighborhood's getting kind of
sparse. Report to the subcommittee. And
watch your back...
",X2TEXT,,,,"Kde jsou všichni!?

Z Paříže je město duchů, leda že bys
zmutované bugy považoval@[ao_cs] za vzorné občany.

Narazil@[ao_cs] jsi na tvrdý odpor. Sakra, tyhle
bugy umí bojovat! Naštěstí ale nejsou
zrovna nejchytřejší.

Ale dostal@[ao_cs] jsi některé ty informace, který
podvýbor chtěl. A je to pěkný hnus!

Tyhle bugy se krmí lidským mozkovým mokem!
Není divu, že je ve čtvrti nějak prázdno.
Nahlaš se zpátky u výboru. A dávej pozor...","Wo sind all die Menschen!?

Paris ist eine Geisterstadt, es sei denn,
du zählst die Mutanten als Musterbürger.

Du bist auf blutigen Widerstand getroffen.
Mann können diese Viecher kämpfen.
Glücklicherweise sind sie nicht die hellsten
Leuchten.

Aber du hast einige Informationen, die
das Subkommitee haben will. Und es ist
übel.

Menschliche Nervenflüssigkeit ist was
diese Viecher antreibt. Kein Wunder, dass
die Nachbarschaft am Aussterben ist.
Das musst du dem Subkommitee
mitteilen. Und pass auf!",,"Kie estas ĉiuj homoj?!

Parizo estas senhoma urbo, se vi ne
konsideras mutaciajn cimojn elstaraj
urbanoj.

Vi kontraŭstaras sangan reziston. Ve,
ĉu tiuj cimoj povas batali! Bonsorte,
ili ne estas la plej granda saĝulo.

Tamen, vi akiris iom el la informaĵoj,
kiujn la komisiono volas. Kaj ĝi estas fia!

Homaj neŭraj likvaĵoj nutras la cimojn!
Ne mirinde, ke la urbo ŝajnas iĝi iomete
neloĝata. Raportu al la kimisiono.
Singardu...","¡¿Dónde está toda la gente?!

Paris es una ciudad fantasma, a menos que
consideres que los bichos mutantes sean
unos buenos ciudadanos.

Has encontrado resistencia sangrienta. Tío, ¡si
que pelean estos bichos! Por suerte para ti no
son los más brillantes del barrio.

Pero has conseguido algunos materiales
informáticos que el subcomité quiere.
¡Y tienen mala pinta!

¡Fluidos neuronales humanos alimentan a
estos bichos! No es de extrañar que el
vecindario esté algo despoblado. Personate
ante el subcomité. Y vigila tus espaldas...","¡¿Dónde está toda la gente?!

Paris es una ciudad fantasma, a menos que
consideres que los bichos mutantes sean
unos buenos ciudadanos.

Has encontrado resistencia sangrienta. Tío, ¡si
que pelean estos bichos! Por suerte para ti no
son los más brillantes del barrio.

Pero has conseguido algunos materiales
informáticos que el subcomité quiere.
¡Y tienen mala pinta!

¡Fluidos neuronales humanos alimentan a
estos bichos! No es de extrañar que el
vecindario esté algo despoblado. Repórtate
ante el subcomité. Y vigila tus espaldas...","Missä kaikki ovat?!

Pariisi on aavekaupunki, ellei mutantti-
öttiäisiä sitten lasketa mallikansalaisiksi.

Olet iskenyt hitonmoiseen vastukseen. Vitsi
nämä ötökät tappelevat! Onneksesi ne eivät
ole korttelin kirkkaimpia ulkovaloja.

Mutta olet saanut osan informatiikasta, jota
alakomitea kaipaa, ja se on pahaa luettavaa!

Ihmisen hermonesteet ruokkivat ötököitä! Ei
ihme, että tienoo alkaa tuntua väljältä.
Raportoi alakomitealle ja vahdi selustaasi...","Où se trouve trout le monde?
Paris est une ville fantôme, sauf si
vous considérez que les insectes
mutants sont des citoyens.
Vous avez rencontré une sacrée
résistance, ces sales bestioles
savent se battre! Heureusement,
il ne sont pas les plus malins du
coin..
Vous avez récupéré une partie de
l'informatique que le sous-comité
demande. Ca a un sale air!
Des fluides neuraux humains
alimentent ces insectes! Pas
de surprise que le coin est
désert. Retournez au sous-comité
et faites gaffe à vous!","Hol vannak az emberek?

Párizs egy szellemváros, kivétel ha a mutáns óriás bogarakat nem vesszük számba mint mintapolgár.

Komoly ellenállásba ütköztél. Ezek a bogarak aztán tudnak harcolni! Szerencsédre nem a legélesebb kések a fiókban.

Szerencsére meg sikerült kerítened az információkat, amit az albizottság akart...és igen piszkos!

Kiszívják ezek a dögök az emberek gerincvelejét! Nem is csoda, hogy a szomszédság igen megritkult. Jelezz vissza az albizottságnak, és vigyázz magadra...","Dove sono tutte le persone?! 
Parigi è una città fantasma, a meno
che non si consideri mutante
bug cittadini eccezionali.

Hai colpito resistenza sanguinosa.
Amico, questi insetti possono combattere!
Fortunatamente per voi non sono le
luci dei portici più brillanti del blocco.

Ma hai ottenuto un po' dell'informatica
che il sottocomitato vuole. Ed è brutto! 

I fluidi neurali umani alimentano
questi insetti! Non c'è da stupirsi
che il quartiere sia sempre più rado.
Segnala al sottocomitato.

E guardatevi le spalle ...
","皆何処に行った?!

パリはゴーストタウンと化した、突然変異したバグ共が
未解決なまま自分以外の住民はいなくなった。

マジな敵対にぶち当たった。野郎、こんなバグ共と戦えと!
幸運なことに先行きの見えない事態ではない。
だがここでインフォーマティクスとサブコミッティが
望んでいた物を探し当てた。厄介なことにな!

人の神経液をバグ共が餌にしている! 近くに転がっていた
者が損壊していたのも納得がいく、サブコミッティに
報告しなければ。背中に気をつけながらな...
","여기 사람들은 도대체 어디로 간 거지?!

프랑스 파리도 완전히 유령도시가 되어버렸군, 저 돌아다니는 돌연변이
버그들이 시민은 아닐 테니까.

방금 전투는 정말 위험했어. 빌어먹을 버그들 생각보다 잘 싸우더군.
머리가 좋은 놈들은 아니라서 다행이야. 그래도 위원회 놈들이 원하는
정보는 얻었으니 다행이야. 놈들 꽤 더러운 걸 숨기고 있더군.

인간의 척수를 빨아먹는 버그들이라니! 이 주변 대가 허허벌판인 것도
당연할 수밖에. 어서 위원회 놈들한테 보고하자고. 그리고 언제나
등 뒤를 조심해.","Waar zijn alle mensen?! 
Parijs is een spookstad, tenzij je mutanten
als uitstekende burgers beschouwt.

Je hebt bloedige weerstand geraakt. Man, kan
deze beestjes vechten! Gelukkig voor jou
zijn ze niet de helderste lichten op het blok.

Maar je hebt een aantal van de informatica
gekregen die de subcommissie wil. En het is
vervelend! 
Menselijke neurale vloeistoffen voeden deze
beestjes! Geen wonder dat de buurt een
beetje schaarser wordt. Rapporteer aan
de subcommissie. En let op je rug...","Gdzie wszyscy ludzie?

Paryż stał się miastem duchów, no chyba że
uznasz zmutowane robale za jego mieszkańców.

Napotkałeś cholerny opór. Kurde, te robale
umieją przywalić! Na szczęście nie są
najświetlejsze w tym lokalu.

Ale zdobyłeś trochę informacji, które chciał
podkomitet. I nie są dobre!

Ludzkie płyny neuronowe są pokarmem dla
tych robali! Nic dziwnego, że okolica jest
spustoszona. Zgłoś się do podkomitetu.
I uważaj na siebie...","Cadê todo mundo?

Paris é uma cidade fantasma, a não ser que você
considere os mutantes como cidadãos especiais.

Você enfrenta uma baita resistência. Cara, esses
bichos sabem brigar! Sorte sua que eles não são
as criaturas mais espertas do local.

Mas você conseguiu pegar algumas informações
que o subcomitê estava querendo. E a coisa é feia!

Esses bichos se alimentam de fluídos neurais 
humanos! Não é a toa que a vizinhança anda ficando
meio vazia ultimamente. Entre em contato com 
o subcomitê. E fique de olho...",,"Unde e toată lumea?!

Parisul e un oraș fantomă, asta dacă nu consideri
mutanții cetățeni nemaipomeniți.

Ai întâmpinat opoziție serioasă! Mamă, gândacii
aceștia știu să lupte, nu glumă! Din fericire nu
sunt cei mai tari din parcare.

Dar deții niște informații pe care comitetul vrea
să le vadă! Și nu sunt prea încântătoare!

Fluidele neuro umane hrănesc acești gândaci! 
Nu-i de mirare că vecinătatea devine cam pustie.
Raportează înapoi la comitet. Și păzește-ți
spatele...","Где все люди?!

Париж опустел, не считая уродливых
багов, заменивших горожан.

Ты столкнулся с ожесточённым
сопротивлением. Чёрт, эти баги слетаются
к тебе, как мухи на свет! К счастью, ты не
самый яркий фонарь в этом городе.

Но теперь в твоих руках кое-какая
информация, которая нужна подкомитету.
И это скверно!

Эти баги подпитываются нервными
импульсами людей! Понятно, почему
вокруг не осталось никого живого.
Передай эти сведения подкомитету.
И будь осторожен...
",
"Civilization as you knew it is nada!

No friends, no family. No more people.
Not normal people, anyway.

Only one thing left...GENIE!
And if you have to go to the end of the
universe you'll find its mutant butt!
'cause now you're pissed!

And the gold? Hell, this is for free.

.....(to be continued).....
",X3TEXT,,,,"Civilizace, tak jak ji známe, je pryč.
Nada. Nilch.

Bez přátel, bez rodiny. Bez lidí.
Alespoň těch normálních.

Jediná zbylá věc... GENIE!
I kdybys musel@[ao_cs] jít až na konec vesmíru,
najdeš jeho zmutovaný ksicht!
Protože teď jsi fakt nasran@[adj_cs]!

A to zlato? Sakra, tohle děláš zadarmo.

.....(pokračování příště).....","Die Zivilisation, wie du sie kanntest,
ist Nada. Keine Freunde, keine Familie.
Keine Menschen mehr. Zumindest
keine normalen.

Nur eine Sache verbleibt: GENIE!
Und wenn du ans Ende des Universum
reisen müsstest, du wirst seinen
Mutantenarsch finden, denn jetzt
bist du sauer!

Und das Gold? Das gibt's als Zugabe...

... (Fortsetzung folgt) ...

",,"La civilizoj, kiun vi konis, estas nulita!

Neniuj amikoj, neniu familio, neniuj
homoj plu. Neniu normaj homoj, ĉiuokaze.

Nur unu aĵo restas... GENIE!
Kaj eĉ se vi bezonos iri la limo de
la universo, vi trovos ĝian mutacian pugon!
Ĉar vi furiozas!

Pri la oro? Diable, ĉi tio estas senpaga.

.....(Daŭrigota).....","¡La civilización como la conoces ya no es nada!

Sin amigos, ni familia. No más gente.
No gente normal, de todos modos.

Solo queda una cosa... ¡GENIE!
¡Y si tienes que ir hasta el fin del universo
encontrarás su trasero mutante!
¡Porque ahora si que estás cabread@[ao_esp]!

¿Y el oro? Para nada, esto es gratis.

... (continuará) ...",,"Tuntemasi sivilisaatio on mennyttä!

Ei ystäviä, ei perhettä, ei enää ihmisiä;
tai ainakaan ei normaaleja ihmisiä.

Vain yksi asia jäljellä... GENIE!
Ja vaikka joutuisit menemään universumin
ääriin, löydät sen mutanttipersauksen!
Sillä nyt sinua ottaa päähän!

Ja kulta? Hitto, teen tämän ilmaiseksi.

.....(jatkuu).....","La société humaine a disparu!

Plus d'amis, plus de famille, plus
personne de normal, du moins.

Une chose reste.. GENIE!
Si il le faut, vous irez jusqu'au
bout de l'univers pour lui botter
le cul! Ca va en chier!

Oh, et l'Or? Non, ça, c'est gratuit...

... A suivre!","A civilizáció mint olyan már nem létezik!

Se barátok, se család. Nincs több ember. Legalábbis nem normális emberek.

Csak egy dolog van hátra...GENIE! Már olyan zabos vagy, hogy ha a világ végére is kell mened érte, akkor is megkeresed és végzel vele.

És az arany? A fenébe is, ingyen van.

.....(folytatjuk).....","Civiltà come lo sapevi che è nada! 
Nessun amico, nessuna famiglia.
Niente più persone.
Non persone normali, comunque.

Solo una cosa è rimasta...GENIE!
E se dovete andare alla fine
dell'universo troverete il suo
culo mutante!

Perché ora sei incazzato!
E l'oro? Diavolo, questo è gratis...
","俺の知っている文明は崩壊した!

友も。家族も。住民も。まともなヤツは何もかも
消え失せた。

だがまだ一つ残っている...GENIE!
このまま銀河の終焉を迎えたらミュータントのクソになる!
それだけは御免だ!

それで金は? 有り得ん、これはフリーだ。

...だがこれ以上続くことはない...","자네도 알다시피 이제 문명이란 건 존재하지 않아!

친구들, 가족, 그리고 사람들도 다 사라졌지. 돌연변이들이 있긴 하지만.

이제 유일하게 남은 건... 지니일 거야. 그 빌어먹을 녀석을 우주 끝까지
쫓아가서 박살 내 버리자고! 자네를 화나게 한 값은 톡톡히 치르게 해줘야지?

보상금? 이번엔 필요 없어, 이번 일은 공짜로 해줄 테니.

...(다음에 계속)...","De beschaving zoals je die kende is nada! 

Geen vrienden, geen familie. Geen mensen meer.
In ieder geval geen normale mensen.
Nog maar één ding over...GENIE!

En als je naar het einde van het universum
moet gaan, vind je de gemuteerde kont!
want nu ben je boos!

En het goud? Hel, dit is gratis.

... (wordt vervolgd)...","Cywilizacja, którą znałeś zniknęła!

Nie ma przyjaciół i rodziny. Już nie ma ludzi.
Przynajmniej normalnych ludzi.

Została tylko jedna rzecz...GENIE!
I nawet jeśli musisz dotrzeć na sam kraniec
świata, znajdziesz jego zmutowane dupsko!
Ponieważ wiesz, że będziesz wkurzony!

A złoto? Jest kurde za darmo.

.....(ciąg dalszy nastąpi).....","A civilização como você conhecia já era!

Sem amigos, sem família. Sem mais ninguém.
Ninguém normal, pelo menos.

A única coisa que resta...é GENIE!
E nem que você tenha que ir até o fim do 
universo, você vai encontranr a fuça mutante dele! 
Agora você está furios@[ao_ptb] pra caramba!

E o ouro? Que se dane, essa é por conta da casa.

....(continua)....",,"Civilizația așa cum o știai e dusă!

Fără prieteni, fără familie. Nu mai sunt oameni.
Nu oameni obișnuiți, în orice caz.

Un singur lucru rămas... GENIE!
Și îi vei găsi hoitul împuțit chiar dacă va trebui
să traversezi până în celălalt capăt al universului!
Pentru că acum ești mânios!

Iar aurul? La naiba cu el, asta e din partea casei.

.....(va urma).....","Цивилизация, которую ты знал, исчезла!

Ни друзей, ни родных. Не осталось никого.
Нормальных людей — точно.

Осталось только одно существо. ДЖИНН!
Ты надерёшь зад этому уроду, даже если 
придётся дойти до края вселенной. Теперь
это личное!

Что насчёт золота? К чёрту, это не ради
денег.

.....(продолжение следует).....
",
"You're alive!

What are those odds, hacker?!
'cause it's crawling with bugs.

You can't reach the subcommittee, which
means it's been compromised.


You... are alone.",X5TEXT,,,,"Jsi naživu!

Jaké byly naděje, hackeře!?
Protože se to tu hemží bugy.

Nemůžeš se dostat k podvýboru, což
znamená, že byl kompromitován.


Jsi... @[self_cs].","Du lebst!

War waren die Chancen, Hacker?!

Du kannst das Subkommitee nicht
erreichen, was bedeutet, dass es 
kompromittiert ist.

Du... bist alleine.",,"Vi vivas!

Kia estas la ŝancoj, kodrompisto?!
Ĉar en ĝi svarmas cimoj.

Vi ne povas atingi la komisionon,
kio signifas, ke ĝi estas okupata.


Vi... estas sola.","¡Estás viv@[ao_esp]!

¡¿Que probabilidades había, hacker?!
Porque esto está lleno de bichos.

No puedes llegar al subcomité, lo que
significa que ha sido comprometido.


Tú... estás sol@[ao_esp].",,"Sinä olet elossa!

Mitkä todennäköisyydet, hakkeri?!
Sillä se kuhisee ötököitä.

Et saa tavoitettua alakomiteaa, mikä
tarkoittaa sitä, että se on murrettu.


Sinä... olet yksin.","Vous êtes vivant!

Quelle chance, Hacker! Avec toutes
ces bestioles partout!

Vous ne pouvez pas contacter le
sous-comité. Cela signifie qu'il est
compromis.

Vous.. êtes seul.","Még életben vagy!

Mik voltak az esélyeid hekkerem?! Még a csapból is a bogarak folynak.

Nem tudod elérni az albizottságot, ami azt jelenti hogy kompromittálódtak.

Már...csak Te maradtál.","Sei vivo!
Quali sono queste probabilità, hacker?!
Perché strisciano di insetti.
Non puoi raggiungere il sottocomitato,
Il che significa che è stato compromesso.
Tu... sei solo.
","俺は生きている!

何か勝ち目はあるか、ハッカー?!
バグ共がそこいらを蠢いている。
サブコミッティに繋がらないのは、侵入されたと
思っていいだろう。

俺は...また一人だ。","아직도 살아있었네!

귀신 곡할 노릇이야. 안 그래, 해커 친구? 버그 놈들이 그렇게나
들끓어댔는데 말이지.

위원회들도 더는 응답을 하지 않아, 아마 놈들도 다 당한 거겠지.

그래... 자넨 이제 혼자야.","Je leeft nog!
Wat zijn die kansen, hacker?!

Je kunt het subcommissie niet bereiken,
wat betekent dat het in gevaar is gebracht.

Je... bent alleen.","Żyjesz!

Co to za dziwo hakerze?!
Ponieważ pełza wraz z robactwem.

Nie możesz dotrzeć do podkomitetu, co
oznacza, że musi być kompromis.

Jesteś... sam.","Você sobreviveu!

Quais são as chances, hacker?!
Pois há criaturas por toda a parte.

Você não consegue entrar em contato com 
o subcomitê, o que significa que eles estão 
em perigo.


Você...está sozinh@[ao_ptb].",,"Ești viu!

Care sunt șansele, hacker?! Pentru că colcăie de
gândaci.

Nu poți ajunge la comitet, ceea ce înseamnă că
a fost compromis.


Ești... singur.","Ты выжил!

Какая теперь разница, хакер? Это место
просто кишит багами.

Ты не можешь связаться с подкомитетом.
Похоже, ваш канал связи раскрыт.


Ты... остался один.
",
,,,,,,,,,,,,,,,,,,,,,,,
GenEmp Corp.,TXT_HACXMAP01,,,,Sídlo GenEmp,,,Korporacio GenEmp,,,GenEmp-yhtiö,,,,GenEmpコーポ,ZONE 1: 진엠프 주식회사 본부,,,,,Corporația GenEmp,Корпорация ГенИмп,
Tunnel Town,TXT_HACXMAP02,,,,Tunelové město,Tunnelstadt,,Tunelo Urbeto,Pueblo Túnel,,Tunnelikaupunki,Ville Tunnel,Kanális Község,Città del tunnel,トンネル タウン,ZONE 2: 터널 도시,Tunnelstad,Miasto Tuneli,Cidade Túnel,,Orașul Subteran,Подземный город,
Lava Annex,TXT_HACXMAP03,,,,Lávová přístavba,Lavaanbau,,Lafa Anekso,Anexo de Lava,,Laavalaajennus,Annexe de Lave,Láva Szárny,Annesso di lava,ラバ アネックス,ZONE 3: 용암 속 건물,Lava Bijlage,Aneks Lawy,Anexo de Lava,,Anexa de Lavă,Лавовая электростанция,
Alcatraz,TXT_HACXMAP04,,,,,,,Alkatrazo,,,,,Alkatraz,,アルカトラズ,ZONE 4: 알카트라즈,,,,,,Алькатрас,
Cyber Circus,TXT_HACXMAP05,,,,Kybercirkus,Cyberzirkus,,Cibernetika Cirko,Circo Cibernético,,Kybersirkus,,Kiber Cirkusz,Circo Cyber,サイバーサークル,ZONE 5: 사이버 서커스,,Cyber Cyrk,Circo Cibernético,,Circ Cibernetic,Киберцирк,
Digi-Ota,TXT_HACXMAP06,,,,,,,,,,,,,,デジ - オータ,ZONE 6: 디지-오타,,,,,,Диджитал-Ота,
The Great Wall,TXT_HACXMAP07,,,,Velká zeď,Die große Mauer,,La Grandega Muro,La Gran Muralla,,Suuri muuri,La grande Muraille,A Nagy Fal,Il grande muro,ザ - グレート ウォール,ZONE 7: 만리장성,De grote muur,Wielka Ściana,A Grande Muralha,,Marele Zid,Великая стена,
Garden of Delights,TXT_HACXMAP08,,,,Zahrada rozkoše,Lustgarten,,Ĝardeno de Ĝuoj,Jardin de las Delicias,,Nautintojen puutarha,Jardin de Délices,A Gyönyör Kertje,Giardino delle delizie,ガーデン オブ デライト,ZONE 8: 쾌락의 정원,Tuin van lekkernijen,Ogród Zachwytu,Jardim dos Prazeres,,Grădina Plăcerilor,Сад наслаждений,
Hidden Fortress,TXT_HACXMAP09,,,,Skrytá pevnost,Versteckte Festung,,Kaŝita Fortreso,Fortaleza Oculta,,Salainen linnoitus,Forteresse Secrète,Eltitkolt Erőd,Fortezza nascosta,ヒドゥン フォートレス,ZONE 9: 숨겨진 요새,Verborgen Vesting,Ukryta Forteca,Fortaleza Oculta,,Fortăreața Ascunsă,Скрытая крепость,
Anarchist Dream,TXT_HACXMAP10,,,,Anarchistův sen,Anarchistentraum,,Anarkia Sonĝo,Sueño Anarquista,,Anarkistin unelma,Rève d'Anarchiste,Anarchista Álom,Sogno anarchico,アナーキスト ドリーム,ZONE 10: 아나키스트의 꿈,Anarchistische droom,Sen Anarchisty,Sonho Anarquista,,Vis Anarhist,Анархистская утопия,
Notus Us!,TXT_HACXMAP11,,,,,,,,¡Notus Us!,,Pane merkille mEIdät!,,,,ワレラノ ノータス,ZONE 11: 노터스 어스!,,,,,Nu ne vor uita!,Нас не забудут!,
Gothik Gauntlet,TXT_HACXMAP12,,,,Gotický trest,,,Gotika Spaliro,Guantelete Gótiko,,Goottinen kujanjuoksu,Gantelet Gothik,Gótikus Vesszőfutás,,ゴシック ガントレット,ZONE 12: 고딕풍 결투장,,Gotycka Rękawica,Punição Gótika,,Mănușa Gotică,Готическая перчатка,
The Sewers,TXT_HACXMAP13,,,,Kanály,Die Kanäle,,La Kanaloj,Las Alcantarillas,,Viemärit,Les Egouts,A Kanális,Le fogne,ザ・サワー,ZONE 13: 하수 처리장,De Riolen,Ścieki,Os Esgotos,,Canale,Канализация,
Trode Wars,TXT_HACXMAP14,,,,Válka elektrod,Elektrodenkrieg,,Milito de Elektrodoj,Guerra de Electrodos,,Trodisodat,Guerre des Trodes,Trode Háborúk,Guerra degli elettrodi,トレード ウォーズ,ZONE 14: 전격의 전쟁,Trode oorlogen,Wojna Elektrod,Guerra de Eletrodos,,Război cu Electrozi,Торговые войны,
Twilight of Enk's,TXT_HACXMAP15,,,,Soumrak EnKu,Zwielicht von EnK,,Krespusko de EnK-oj,Crepúsculo de los Enk,,EnKin illankoitto,Crépuscule des Enk's,Enk Alkonya,Crepuscolo di Enk,Enkタチ ノ トワイライト,ZONE 15: 전자황혼,Schemering van Enk's,Zmierzch Enk,Crepúsculo de Enk's,,Amurgul lui Enk,Сумерки EnK,
Protean Cybex,TXT_HACXMAP16,,,,Proměnlivý Cybex,Proteanischer Cybex,,Protea Cybex,Cybex Protéico,,Muuntuvainen Kybex,,,,プロテアン サイベックス,ZONE 16: 변화무쌍한 사이벡스,Proteanische Cybex,Zmienny Cybex,Cybex Proteano,,Cybex Caleidoscopic,Многоликий Сайбэкс,
River of Blood,TXT_HACXMAP17,,,,Řeka krve,Blutfluss,,Rivero de Sango,Río de Sangre,,Verivirta,Rivière de Sang,Vérfolyó,Fiume di sangue,リバー オブ ブラッド,ZONE 17: 학살의 강,Rivier van bloed,Rzeka Krwi,Rio de Sangue,,Râu de Sânge,Река крови,
Bizarro,TXT_HACXMAP18,,,,Bizár,,,,,,,,,,ビザロ,ZONE 18: 요상한 곳,,,,,,Бизарро,
The War Rooms,TXT_HACXMAP19,,,,Válečné kabinety,Kriegsräume,,La Militĉambroj,Las Salas de Guerra,,Sotahuoneet,La Salle des Commandes,Háborús Terem,Le stanze della guerra,ザ・ウォー ルーム,ZONE 19: 전략 회의실,De oorlogskamers,Pokoje Wojny,As Salas de Comando,,Camerele de Control,Генеральный штаб,
Intruder Alert!,TXT_HACXMAP20,,,,"Pozor, vetřelec!",Eindringlingsalarm!,,Alarmo pri Entrudanto!,¡Alerta de Intruso!,,Murtohälytys!,"Alerte, Intrus!",Betolakodó Riadó!,Allarme intruso!,シンニュウシャ アリ!,ZONE 20: 칩입자 경보!,Inbreker alarm!,Alarm Intruz!,Alerta de Intruso!,,Alertă Intrus!,Тревога! Нарушитель!,
Desiccant Room,TXT_HACXMAP31,,,,Sušící místnost,Trocknungsraum,,Ĉambro de Elsekigo,Sala del Desecante,,Kuivatesali,Salle du Desiccant,Szárító Szoba,Stanza disseccante,ダスキン ルーム,ZONE 31: 건조한 곳,Drogende kamer,Śluza Osuszająca,Sala do Dessecante,,Camera Desicanților,Сушильная комната,
"Now Arriving At...
",STSTR_CLEV,,,,Příjezd do...,Angekommen bei...,,Nun Ĝisirante...,Ahora llegando a...,,Seuraavana...,On arrive maintenant à:,Következő állomás...,Arrivando a...,今到着した...,이동하는 중...,Nu we aankomen bij....,Wchodzisz do...,Agora chegando em ...,,Acum Sosiți La...,Переходим на...,
...gonna fry your ass!,STSTR_CHOPPERS,"Printed when entering the idchoppers cheat, which gives the player a chainsaw",,,...ti upeče prdel!,...ich brate deinen Arsch!,,...fritos vian pugon!,... ¡voy a freirte el trasero!,,...kärtsää takalistosi!,...C'est l'heure de botter du cul!,...indulhat a sütögetés!,....ti friggerà il culo!,...ケツまくれ!,... 지져버리겠어!,...gaat je kont bakken!,...skopię ci dupę!,...vou fritar teu rabo!,,...te voi prăji!,...поджарит твою задницу!,
"inVuln, Str, Inviso, Rad, Allmap, or Lite-amp?",STSTR_BEHOLD,"Hacx's content here was totally useless so it got removed. However, this string has to be defined and minimally altered so that the Dehacked replacement is not being triggered.",,,"nesmrt(V), Síla, nevId, Rad, mApa nebo světLo","inVuln, Str, Inviso, Rad, Allmap, oder Lite-amp",,"inVuln, Str, Inviso, Rad, Allmap, aŭ Lite-amp?","inVuln, Str, Inviso, Rad, Allmap, o Lite-amp.",,"haavoittumattomuus (V), voima (S), näkymättömyys (I), koko kartta (A) tai valonvahvistus (L)?","in V ulnérable, S urpuissance, I nvisible, p R otection, c A rte, où L umière?","Sérthet (V), Berz (S), Láthat(i), Sugár(R), Térkép(A), vagy Fény Sisak(L)","inVuln, berSerk, Invisib, tuta anti-Rad, mAppa tutta, o amplif-Luce","V,I,S,R,A,Lのどれだ?","무적, 광전사, 투명, 보호복, 지도, 아니면 바이저?",,"niezniszczalność (V), siła (S), niewidzialność (I), kombinezon (R), mapa (A) lub gogle noktowizyjne (L)","inVuln., berSerk, Invisib., anti-Rad., mApa completo ou amplificação de Luz",,"inVul, Forță ampl, Invizib, Hartă compl, sau Vedere amplificată?","Бессм. (V), берс. (S), нев. (I), кос. (R), крт. (A), виз (L).","нерањ., снага, невидљ., радиј., мапа или ноћ. визор"
Let's Get Serious!,STSTR_BEHOLDX,,,,Teď je to vážné!,Es wird ernst!,,Ni Serioziĝu!,¡Vamos en Serio!,,Otetaanpa tosissaan!,Passons aux choses sérieuses!,Ennek fele sem Tréfa!,Prendiamoci sul serio!,マジになったぜ!,철들 때다!,Laten we serieus worden!,Bądźmy Poważni!,Agora a Coisa Fica Séria!,,Să Devenim Serioși!,А теперь серьёзно!,
Cyberslicer Mode ON,STSTR_NCON,,,,Režim kybersekače ZAP,Cyberschnetzelmodus AN,,Cibernetika Tranĉila Reĝimo AKTIVA,Modo Cibercorte ACTIVADO,,Kyberviipaloijatila PÄÄLLÄ,,Kibervágó Mód BE,Modalità Cyberslicer ATTIVADA,サイバースライサーモード オン,전자마귀 모드 ON,Cyberslicer-modus AAN,Tryb Cybercięcia WŁĄCZONY,Cibercortador ATIVADO,,Modul Cibertăietor ACTIVAT,Режим кибер-резака включён.,
Cyberslicer Mode OFF,STSTR_NCOFF,,,,Režim kybersekače VYP,Cyberschnetzelmodus AUS,,Cibernetika Tranĉila Reĝimo NEAKTIVA,Modo Cibercorte DESACTIVADO,,Kyberviipaloijatila POIS PÄÄLTÄ,,Kibervágó Mód KI,Modalità Cyberslicer DISATTIVADA,サイバースライサーモード オフ,전자마귀 모드 OFF,Cyberslicer-modus UIT,Tryb Cybercięcia WYŁĄCZONY,Cibercortador DESATIVADO,,Modul Cibertăietor DEZACTIVAT,Режим кибер-резака отключён.,
Selection: Impossible ,STSTR_NOMUS,,,,Nemožný výběr,Falsche Auswahl,,Elekto: Malebla,Selección impossible,,Valinta ei mahdollinen,Séléction Impossible!,Lehetetlen Kiválasztás,Selezione impossibile,選択: 不可能,선택 불가능,Selectie: Onmogelijk,Niemożliwy wybór,Seleção: Impossível,,Selectare: Imposibilă,Выбор: Невозможен,НЕМОГУЋИ ИЗБОР
"Pump Up The Volume
",STSTR_MUS,Should probably not be translated...,,,Zesil to!,,,,,,Nuppi kaakkoon,,Csavard Fel a Szőnyeget,,音量を上げろよ,볼륨을 올려라!,,Podkręć Audio,"Som na Caixa, DJ!",,Mărește Volumul,Подкрутите громкость,
INIT-Twitch n'Kill Mode,STSTR_KFAADDED,,,,Inicializuji režim Twitch and Kill,Initiiere Twitch'n Kill-Modus,,INIC-Modo de Tiku kaj Buĉu,INIT-Modo Tirar a Matar,,INIT-Nykäise ja nylje -tila,,Twitch n'Kill Mód Betöltése,Iniziare Twitch n'Kill Mode,INIT-Twitch n'Killモード,때리고 죽이는 모드 ON,,Inicjacja Trybu Drżenia I Zabijania,Inicializando Modo Chumbo Grosso,,INIT-Modul Click-și-Elimină,ИНИЦ: режим «Дрожи и убивай»,
