"Ya know, next time you come in here
I'm gonna toast ya.",QUITMSG6,,,,"Tak hele, až se vrátíš,
dostanu tě.","Ved du hvad, næste gang du
kommer herind, vil jeg stege dig.","Nur damit du es weißt, wenn du
wiederkommst, dann bist du erledigt.","Ξέρεις, την επόμενη φορά που θα έρθεις εδώ, θα σε ψήσω.","Sciu, ke kiam vi sekvafoje venos ĉi tien,
mi rostos vin.","Ya lo sabes, la próxima vez 
que vengas voy a freírte.",,"Tiiäthän, että käristän sut, kun seuraavalla kerralla tuut tänne.","Vous savez, la prochaine fois que vous revenez,
je vous grille.","Tudod, ha legközelebb idejössz,
szét foglak kenni.","Sai, la prossima volta che verrai qui
ti farò a pezzi.","わかったよ。
今度戻ってきたら一杯奢るよ。","있지, 만약 네가 다시 돌아온다면 너를 아예 구워버릴 거다.","Weet je, de volgende keer dat je hier binnenkomt, ga ik je roosteren.","Neste gang du kommer hit, skal jeg skåle for deg.","Wiesz, jeżeli jescze raz tu przyjdziesz,
stostuje cię.","Na próxima vez que você vier 
aqui, eu vou te detonar em pedaços.","Sabes, da próxima vez que vieres para
aqui vou te fazer explodir em bocadinhos.","Să știi, data viitoare când treci pe-aici o să te prăjesc!","Знаешь, по возвращении тебя
будут ждать большие неприятности.","Знаш, по повратку ће те
чекати велике невоље.","Biliyor musun, bir dahaki sefere buraya geldiğinde seni tost yapacağım."
Go ahead and leave. see if I care.,QUITMSG7,,,,"Jen do toho, odejdi; schválně,
jestli mi to bude jedno.",Gå bare. Se om jeg er ligeglad.,"Dann geh doch! Interessiert
mich nicht.","Φύγε, δες αν νιάζομαι.",Ja foriru. Mi fajfas pri tio.,Ya vete. A ver si me importa.,,"Ole hyvä vain ja lähde. Arvaa, välitänkö.","Allez y, partez, allez voir si j'y suis.","Menj nyugodtan, nem mintha bárkit érdekelne.","Esci pure, sai che mi frega.",置いて行っちゃうんだ。勝手にしろ。,그럼 나가버려. 난 신경 안 써.,"Ga maar, eens kijken of het me interesseert.",Bare gå. Jeg bryr meg ikke.,"No dalej, odejdź. Zobaczymy czy
mnie to obchodzi.","Vai, pode ir embora. Tô nem aí.",Vai te em embora. Vê lá se eu quero saber.,"Hai, pleacă, vezi dacă-mi pasă.","Давай, уходи. Мне совершенно всё равно.","Хајде, одлази. Уопште ме није брига.",Devam et ve git. Bakalım umurumda olacak mı?
"You want to quit?
Then, thou hast lost an eighth!",QUITMSG8,More info here.,,,"Chceš odejít?
Nuže, přišel jsi o přízeň boží!","Vil du gå?
Har du mistet forstanden?","Du willst gehen?
Hast du den Verstand verloren?","Θέλεις να φύγεις ?
Τότε, έχασες ένα έκτο!","Ĉu vi volas forlasi?
Tiuokaze, vi perdos okonon!","¿Quieres salir? Entonces,
¡habrás perdido una octava!",,"Haluat siis lopettaa?
Oletko menettänyt järkesi?","Vous voulez vraiment quitter?
Vous avez vraiment les fils qui se croisent!","Ki akarsz lépni? 
Akkor beszolgáltatik a Te vagyonod nyolcada!","Vuoi uscire?
Allora hai perso il senno!","終了したい?ならば、
汝は8分の1を失うぞ!","나가시겠다? 그럼, 당신은 8번째 조각을 잃었다!",Wil je stoppen? Dan ben je wel helemaal geschift!,Vil du slutte? Da har du mistet en åttendedel!,Chcesz odejść? Wiele stracisz!,"Você quer sair?
Só pode ter perdido a cabeça!","Queres sair?
Só podes ter perdido a cabeça!","Vrei să ieși?
Atunci, ai pierdut o virtute!","Всерьёз задумываешь выйти?
Тем самым ты упустил что-то важное!","Озбиљно желиш да изађеш?
Није то нимало паметно!",Bırakmak mı istiyorsun? O zaman sekizde birini kaybettin!
"Don't go now, there's a 
dimensional shambler waiting
at the DOS prompt!",QUITMSG9,A “dimensional shambler” is a creature appearing in the works of H. P. Lovecraft.,,,"Teď neodcházej, na příkazové řádce
číhá dimenzionální Jožin!","Gå ikke nu, der er en
dimensionsødelægger der
venter på DOS-prompten!","Bitte geh noch nicht! 
An der Eingabeaufforderung wartet
ein Dimensionszerstörer auf dich!","Μη πας τώρα, υπάρχει ένας διαστατικός τρίκλιστης ο οπίος περιμένει στη DOS γραμμή εντολών!","Ne foriru, dimensia malordo
atendas ĉe la DOS-konzolo!","No te vayas, ¡hay un desorden
dimensional en la consola de DOS!",,Älä mene nyt; DOS-kehotteella väijyy hirviö toisesta ulottuvuudesta!,"Ne partez pas maintenant, il y a un 
monstre interdimensionnel qui
dans attend dans votre OS!","Ne menj most, egy dimenzióforgató 
vár a DOS parancssornál!","Non andartene adesso, c'è un
portale dimensionale che ti aspetta
al prompt del DOS!","まだやめたらダメだ、
あの空鬼がデスクトップには
待ち構えているんだぞ!","나가지 말아줘, 지금 차원을 넘나드는 쉠블러가 DOS 프롬프트에서 기다리고 있거든!","Ga nu niet weg, er wacht een dimensionale schuifelaar op de DOS prompt!","Ikke gå nå, det er en dimensjonal shambler som venter ved DOS-prompten!","Nie idź jeszcze, stworzenie
z innego świata na ciebie czyha w DOSie!","Não saia agora, tem um shambler
de outra dimensão esperando 
no prompt do DOS!","Não saias agora, há um
monstro de outra dimensão à tua
espera no DOS!","Nu pleca acum, e un monstru interdimensional care
te așteaptă la promptul DOS!","Не уходи сейчас, межпространственный
бродяга поджидает в
DOS!","Немој да одеш!
Међудимензионално чудовиште
чека код DOS промпта!","Şimdi gitme, DOS komut isteminde bekleyen boyutsal bir shambler var!"
"Get outta here and go back
to your boring programs.",QUITMSG10,,,,"Vypadni odsud a vrať se
ke svým nudným programům.","Forsvind herfra og gå tilbage
til dine kedelige programmer.","Dann geh doch zurück
zu deinen langweiligen Programmen",Βγές απο'δω και πήγαινε πίσω στα βαρετά προγράματα σου.,"Forigu kaj reiru al viaj
enuigaj programoj.","Lárgate de aquí y vuelve
a tus aburridos programas.",,Ala laputtaa takaisin tylsien ohjelmiesi pariin.,"Tirez vous de là et retournez
à vos programmes ennuyeux.","Húzz innen, és menj vissza az 
unalmas programjaidhoz.","Vai fuori di qui e torna
ai tuoi noiosi programmi.","早く出ていって、いつものつまらない
プログラムに戻るんだな。",당장 나가버리고 너의 후진 프로그램들이나 만지작거리시지.,Ga hier weg en terug naar je saaie programma's.,Kom deg ut herfra og gå tilbake til de kjedelige programmene dine.,"Wynoś się stąd i wracaj do
swoich nudnych programów.","Se manda daqui e volte para
os seus programas chatos.","Desaparece daqui e volta
para os teus programas chatos.","Cară-te de aici și întoarce-te la programele tale
plictisitoare.","Вот и убирайся отсюда к
своим скучным программам.","Губи се одавде
својим досадним програмима.",Git buradan ve sıkıcı programlarına geri dön.
"If I were your boss, I'd 
deathmatch ya in a minute!",QUITMSG11,,,,"Být tvým šéfem, v deathmatchi
bych tě zabil do minuty!","Hvis jeg var din chef, ville jeg
slå dig ihjel på et minut!","Wenn ich dein Boss wäre, würde ich
dich im Deathmatch in einer Minute schlagen.","Άμα ήμουν το αφεντικό σου, θα σε προκαλούσα σε ενα deathmatch αυτη τη στιγμή!","Se mi estus via ĉefo, mi
mortomaĉus vin post minuto!","Si yo fuera tu jefe, ¡te golpearía
a muerte dentro de un minuto!",,"Jos oisin pomosi, lyttäisin sut kuolonottelussa minuutissa!","Si j'étais votre patron, je vous
collerai un Deathmatch dans la minute!","Ha én lennék a főnököd, lejátszanék egy Deathmatch-et veled perceken belül!","Se fossi il tuo capo, ti batterei
a un deathmatch in un minuto!","もし私が君の上司なら、すぐにでも
デスマッチを始める所だぞ!","만약 내가 너의 상사였다면, 지금 당장 데스매치를 열었을 거다!","Als ik je baas was, zou ik je in een minuut doodmaken!","Hvis jeg var sjefen din, ville jeg dødsmatche deg med en gang!","Gdybym był twoim szefem,
wyzwałbym cię na deathmatch!","Se eu fosse seu chefe, te chamaria
para um mata-mata rapidinho!","Se eu fosse o teu chefe, lutava
num deathmatch contigo agora mesmo!","Dacă eram șeful tău, te-aș fi luat la o rundă de 
deathmatch!","Будь я твоим боссом,
я бы разобрался бы с тобой за минуту!","Да сам твој шеф,
средио бих те за један минут!","Patronun olsaydım, seni bir dakika içinde öldürürdüm!"
"Look, bud. you leave now
and you forfeit your body count!",QUITMSG12,,,,"Hele, kámo, když teď odejdeš,
přijdeš o svoje skóre!","Så, kammerat, hvis du flygter nu,
begår du desertering!","Also, Kumpel, wenn du jetzt abhaust,
begehst du Fahnenflucht!","Κοίτα φίλε, άμα φύγεις τώρα ματαιώσες το σκόρ σου!","Rigardu, ulo. Se vi nun foriros,
vi rezignos vian mortig-nombron!","A ver, amig@[ao_esp]. ¡Te vas ahora
y pierdes tu número de bajas!",,"Kuules, kaveri: Jos menet nyt, niin siinä samassa menee myös ruumislukusi.","Regardez, l'ami. Vous partez maintenant
et vous pouvez oublier votre score!","Nézd, haver. Ha most kilépsz,
feladod a pontjaidat!","Senti amico, esci adesso
e perdi la tua conta delle vittime!","おいおい待てよ、今やめたら
殺したデーモンの数を数えられないぞ!","이봐, 친구. 지금 여기서 나가버리면 죽여서 얻은 점수가 다 초기화될걸?","Luister vriend, als je nu weggaat, is je dodental verbeurd!","Hør her, kompis. Hvis du går nå, mister du dødstallet ditt!","Popatrz, stary. Odejdziesz teraz
i stracisz swoją liczbę ofiar!","Olha, se você sair agora, vai perder
a sua contagem de vítimas!","Olha, se saires agora perdes
a tua contagem de mortes!","Uite, amice, pleci acum și renunți la numărul de
cadavre!","Послушай, дружище. Выйдешь —
и сбросишь свой счётчик убийств!","Чуј, ортак. Одеш ли,
изгубићеш свој број убистава!","Bak, dostum. Şimdi gidersen ceset sayını kaybedersin!"
"Just leave. when you come
back, I'll be waiting with a bat.",QUITMSG13,,,,"Jen odejdi. Až se vrátíš,
budu čekat s baseballkou.","Bare gå. Når du kommer tilbage,
venter jeg med et bat.","Geh doch. Wenn du zurückkommst,
warte ich mit einem Schläger auf dich.","Απλός φύγε. Ο΄ταν επιστρέψεις, θα περιμένω με ένα ρόπαλο.","Nur foriru. Kiam vi revenos,
mi estos atendanta kun batilo.","Solo lárgate. Cuando vuelvas,
te esperaré con un bate.",,Senkus menet. Odottelen paluutasi mailalla.,"Allez, partez. Quand vous reviendrez,
je vous attendrai avec une batte.","Menj csak. amikor visszajössz 
várni foglak egy ütővel.","Esci pure. quanto tornerai
ti aspetterò con un bastone.","帰ればいいさ、
君が戻ってきたときには、
私はバットを持って待ってるから",그냥 나가봐. 돌아올 때까지 방망이를 들고 기다릴테니까.,"Ga gewoon weg. Als je terugkomt, wacht ik met een knuppel op je.","Bare gå. Når du kommer tilbake, venter jeg med et balltre.","Tylko odejdź. Kiedy wrócisz, będę czekał z kijem.","Sai daqui. Quando você voltar,
vou estar te esperando com um taco.","Vá lá, sai. Quando voltares eu
estarei a tua espera com uma moca.","Doar pleacă. Când te intorci o să te aștept cu o
bâtă.","Уходи, уходи... но когда вернёшься,
я буду ждать тебя с битой.","Иди, иди... али када се вратиш,
чекаћу те са палицом.",Sadece git. Geri döndüğünde bir sopayla bekliyor olacağım.
"You're lucky I don't smack
you for thinking about leaving.",QUITMSG14,,,,"Máš štěstí, že tě neprofackuju
za to, že přemýšlíš o odchodu.","Du er heldig, at jeg ikke slår dig,
fordi du tænker på at gå.","Hast du ein Glück, dass ich
dir keine reinhaue, weil du gehst.",Είσαι τυχερός που δεν σε χτυπάω που σκέφτεσε να φύγεις,"Vi bonŝancas, ke mi ne batas
vin pro pensado pri foriro.","Tienes suerte de que
no pueda darte una paliza 
por pensar en salirte.",,"Kiitä onneasi, etten läimäytä sinua siitä hyvästä, että mietit lähtemistä.","Vous êtes chanceux que je ne vous en 
colle pas une parce que vous pensez partir.","Mákod van, hogy nem kapsz egy fülest amiért ki akartál lépni.","Sei fortunato che non ti picchi
per aver pensato di andartene.","やめることについて考えたのに、
私に殴られないなんて、
君はラッキーだな",나간다는 이유로 싸대기를 날리지 않는 게 다행인 줄 알아.,Je hebt geluk dat ik je niet sla alleen al omdat je eraan denkt te vertrekken.,Flaks for deg at jeg ikke slår deg for å tenke på å dra.,"Masz szczęście, że cię nie zdzielę
za myśl o odejściu.","Você tem sorte por eu não te dar 
uma surra por pensar em sair.","Tens muita sorte em eu não te dar um excerto
de porrada por teres pensado em sair.","Ai noroc că nu-ți trag una pentru că te gândești să
pleci.","Тебе повезло, что я не вмажу тебе
за то, что ты выходишь.","Имаш среће што те не ошамарим
због тога што одлазиш.",Gitmeyi düşündüğün için seni tokatlamadığım için şanslısın.
"Where are you going?!
What about the rebellion?",QUITMSG15,,,,"Kam jdeš?!
A co bude s odbojem?","Hvor skal du hen?!
Hvad med oprørerne?","Wo gehst du hin?!
Was ist mit der Rebellion?",Που πάς ? Τί θα συμβεί στην επανάσταση ?,"Kien vi iras!?
Kio pri la ribelo?","¿¡Adónde vas!?
¿Qué hay de la rebelión?",,"Minne olet menossa?!
Entä kapina?","Où allez vous?
Que va devenir la rébellion?","Hová mész?!
És a forradalommal mi lesz?","Dove stai andando?!
E la ribellione?","どこに行く気だ?!
反抗するつもりか?",어딜 가는 거야?! 저항군은 어쩌고?,Waar ga je heen?! En de rebellie dan?,Hvor skal du?! Hva med opprøret?,"Gdzie idziesz?!
A co z rebelią?","Para onde você vai?!
E a rebelião?","Para onde estás a ir?!
E então a rebelião?","Unde pleci?!
Cu rebeliunea cum rămâne?","Куда ты собрался?
А как же восстание?!","Где ћеш?
Шта ће бити са устанком?!",Nereye gidiyorsun?! İsyan ne olacak?
"Carnage interruptus...
What a tease!",QUITMSG16,,,,"Masakr přerušus...
Takhle mě neškádli!","Carnage interruptus...
Sikke en drillepind!","Carnage interruptus... 
Was für ein Witzbold!",,"Buĉado ""interruptus""...
Kia inciteto!","Masacre interruptus...
¡Menudo timo!","Masacre interruptus...
¡Qué estafa!","Verilöyly interruptus...
Mikä kiusoitus!","Carnage interruptus...
Tout un programme!","Carnage interruptus...
Micsoda fenyegetés!","Macellus interruptus...
Che presa in giro!","大虐殺は寸止めされた...
何という意地悪なやつだ!",학살중절이라... 놀리는구먼!,De slachting geïnterrumpeerd... Wat flauw!,Carnage interruptus... For en erting!,"Rzeź przeszkadza...
Co za złośliwość!","Massacre interrompido...
Que provocante!",,"Carnagiu întrerupt...
Ce mai tachinare!","Вот так всегда...
На самом интересном месте!","Покољ се прекида...
на најзанимљивијем месту!",Katliam kesintisi. Ne alay ama!
"But you're the hope
-- my only chance!!",QUITMSG17,,,,"Ale ty jsi naše naděje
-- moje jediná šance!","Men du er håbet
 - min eneste chance!!!",Aber du bist unsere Hoffnung!,Αλλά εσύ είσε η ελπίδα -- η μόνη μου ευκαιρία!,"Sed vi estas la espero...
Mia ununura ŝanco!!","Pero tú eres la esperanza... 
¡¡Mi única oportunidad!!",,"Mutta sinä olet toivo
-- ainoa mahdollisuuteni!!","Mais vous êtes l'espoir,
notre unique chance!","Te vagy a remény
-- az egyetlen esélyem!","Ma tu sei la speranza
-- la mia unica possibilità!!","だがお前が希望なんだ
-- 唯一の可能性だ!!",하지만 넌 희망이야- 나의 유일한 기회라고!!,Maar jij bent de hoop - Mijn enige kans!!,Men du er håpet... min eneste sjanse!!!,"Ale ty jesteś nadzieją
-- moją jedyną szansą!!","Mas você é a esperança
— minha única chance!","Mas tu és a nossa esperança
-- a minha única chance!!","Dar tu ești speranța
-- singura mea șansă!!","Но на тебя вся надежда —
ты мой единственный шанс!","Али на тебе је сва нада --
ти си моја једина шанса!","Ama sen umudumsun, tek şansımsın!"
